TESTER
TESTER
TESTER2
TESTER3
TESTER4
TESTER5
TESTER6
TESTER7
b3;6;1;1391523686886
b3;25;1;1391523783388
b3;8;1;1391523848792
b3;1;1;1391523871462
b3;1;1;1391523876481
b3;1;1;1391523897544
b3;20;1;1391523898753
b3;25;1;1391523899560
b3;8;1;1391524290611
b3;15;1;1391524376092
b3;12;1;1391524380108
b3;1;1;1391524438691
